,track_name,artist_name,album,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
,מילים לאהבה,ליאור נרקיס,מילים לאהבה,2003-01-01,0.654,0.896,7,-2.508,0,0.0421,0.43,0,0.0606,0.774,104.972,audio_features,5iflJovcwFvDUanAO7RK2l,spotify:track:5iflJovcwFvDUanAO7RK2l,https://api.spotify.com/v1/tracks/5iflJovcwFvDUanAO7RK2l,https://api.spotify.com/v1/audio-analysis/5iflJovcwFvDUanAO7RK2l,177737,4
,Deixa-me sonhar (so mais uma vez),Rita Guerra,Rita,2006-10-10,0.512,0.534,5,-6.332,1,0.0283,0.123,0,0.106,0.333,125.974,audio_features,3hXedzb7JJIYiyowOCxwJL,spotify:track:3hXedzb7JJIYiyowOCxwJL,https://api.spotify.com/v1/tracks/3hXedzb7JJIYiyowOCxwJL,https://api.spotify.com/v1/audio-analysis/3hXedzb7JJIYiyowOCxwJL,217013,4
,Nanana,Karmen Stavec,Karmen,2003-01-01,0.713,0.893,3,-5.546,1,0.0323,0.0101,1.24e-05,0.175,0.97,139.971,audio_features,16chob1dFbhZecEQHqpH3c,spotify:track:16chob1dFbhZecEQHqpH3c,https://api.spotify.com/v1/tracks/16chob1dFbhZecEQHqpH3c,https://api.spotify.com/v1/audio-analysis/16chob1dFbhZecEQHqpH3c,182387,4
,Hello From Mars,F.L.Y,Never Look Back,2003-01-01,0.542,0.679,0,-4.227,1,0.0306,0.0167,0,0.156,0.316,132.017,audio_features,3H1LozYrpDih7m50AWDPIr,spotify:track:3H1LozYrpDih7m50AWDPIr,https://api.spotify.com/v1/tracks/3H1LozYrpDih7m50AWDPIr,https://api.spotify.com/v1/audio-analysis/3H1LozYrpDih7m50AWDPIr,178467,4
,To Dream Again,Lynn Chircop Faure,To Dream Again,2023-01-22,0.673,0.842,11,-5.289,0,0.0276,0.0545,0,0.151,0.774,117.012,audio_features,7MJdPvhjeRwNuJQuyh3euM,spotify:track:7MJdPvhjeRwNuJQuyh3euM,https://api.spotify.com/v1/tracks/7MJdPvhjeRwNuJQuyh3euM,https://api.spotify.com/v1/audio-analysis/7MJdPvhjeRwNuJQuyh3euM,177795,4
,Cry Baby,Jemini,Cry Baby,2003,0.733,0.796,9,-7.074,0,0.0288,0.0226,2.45e-05,0.065,0.97,126.013,audio_features,5PmYbatwMGlwR312TX4ki3,spotify:track:5PmYbatwMGlwR312TX4ki3,https://api.spotify.com/v1/tracks/5PmYbatwMGlwR312TX4ki3,https://api.spotify.com/v1/audio-analysis/5PmYbatwMGlwR312TX4ki3,176100,4
,Wild Dances,Ruslana,Wild Dances,2004-01-01,0.649,0.919,0,-3.778,1,0.0768,0.174,3.64e-06,0.0519,0.684,171.991,audio_features,1Lav2Z3RKu71MJLIjQz4dQ,spotify:track:1Lav2Z3RKu71MJLIjQz4dQ,https://api.spotify.com/v1/tracks/1Lav2Z3RKu71MJLIjQz4dQ,https://api.spotify.com/v1/audio-analysis/1Lav2Z3RKu71MJLIjQz4dQ,183200,4
,Lane moje,Željko Joksimović,The Platinum Collection,2007,0.556,0.735,1,-4.115,0,0.0314,0.472,0.000226,0.148,0.526,101.002,audio_features,7JmOLZXjPRADNG2ueAMJ0Z,spotify:track:7JmOLZXjPRADNG2ueAMJ0Z,https://api.spotify.com/v1/tracks/7JmOLZXjPRADNG2ueAMJ0Z,https://api.spotify.com/v1/audio-analysis/7JmOLZXjPRADNG2ueAMJ0Z,181253,4
,For Real,Athena,For Real,2004-05-12,0.869,0.745,5,-8.199,0,0.0371,0.12,0.000429,0.0204,0.971,126.067,audio_features,0pGz3Nc26GrY35fozFJOiu,spotify:track:0pGz3Nc26GrY35fozFJOiu,https://api.spotify.com/v1/tracks/0pGz3Nc26GrY35fozFJOiu,https://api.spotify.com/v1/audio-analysis/0pGz3Nc26GrY35fozFJOiu,181893,4
,Stronger Every Minute,Lisa Andreas,Stronger Every Minute,2021-06-04,0.345,0.153,9,-14.438,1,0.035,0.837,1.47e-06,0.0986,0.116,68.753,audio_features,3RqWG59MJg2cKtcTbqxLjf,spotify:track:3RqWG59MJg2cKtcTbqxLjf,https://api.spotify.com/v1/tracks/3RqWG59MJg2cKtcTbqxLjf,https://api.spotify.com/v1/audio-analysis/3RqWG59MJg2cKtcTbqxLjf,182000,3
,It Hurts,Lena Philipsson,It Hurts,2004-04-23,0.685,0.946,11,-4.075,1,0.0283,0.0066,2.74e-05,0.0728,0.754,127.008,audio_features,6GsfMZzKZaUXlhDkZRuLe9,spotify:track:6GsfMZzKZaUXlhDkZRuLe9,https://api.spotify.com/v1/tracks/6GsfMZzKZaUXlhDkZRuLe9,https://api.spotify.com/v1/audio-analysis/6GsfMZzKZaUXlhDkZRuLe9,182600,4
,The Image Of You,Anjeza Shahini,The Image Of You,2004-05-15,0.569,0.789,1,-3.533,1,0.063,0.0555,0,0.184,0.473,129.835,audio_features,3Gx8GvoiDyu9U6XYOOkRae,spotify:track:3Gx8GvoiDyu9U6XYOOkRae,https://api.spotify.com/v1/tracks/3Gx8GvoiDyu9U6XYOOkRae,https://api.spotify.com/v1/audio-analysis/3Gx8GvoiDyu9U6XYOOkRae,179043,4
,Can't Wait Until Tonight,Max Mutzke,Max Mutzke,2005-01-10,0.737,0.352,9,-9.319,1,0.0337,0.712,0,0.102,0.494,98.018,audio_features,38BOqNwnYLMBZuJ5COw4n8,spotify:track:38BOqNwnYLMBZuJ5COw4n8,https://api.spotify.com/v1/tracks/38BOqNwnYLMBZuJ5COw4n8,https://api.spotify.com/v1/audio-analysis/38BOqNwnYLMBZuJ5COw4n8,182573,4
,In The Disco,Deen,Anđeo Sa Greškom,2004-01-01,0.762,0.753,1,-7.71,1,0.0412,0.00209,0.000284,0.0879,0.635,134.019,audio_features,2wdhxJI8rvKq1VCRZsiEuA,spotify:track:2wdhxJI8rvKq1VCRZsiEuA,https://api.spotify.com/v1/tracks/2wdhxJI8rvKq1VCRZsiEuA,https://api.spotify.com/v1/audio-analysis/2wdhxJI8rvKq1VCRZsiEuA,174960,4
,Para Llenarme De Tí,Ramón del Castillo,Obsesión Latina,2014-02-14,0.736,0.943,9,-6.649,0,0.13,0.206,0,0.301,0.748,102.005,audio_features,1VXPZY06eBMoH1p7l8VoLA,spotify:track:1VXPZY06eBMoH1p7l8VoLA,https://api.spotify.com/v1/tracks/1VXPZY06eBMoH1p7l8VoLA,https://api.spotify.com/v1/audio-analysis/1VXPZY06eBMoH1p7l8VoLA,179061,4
,Believe me,Yulia Savicheva,Высоко,2005-01-01,0.692,0.877,7,-5.478,0,0.0327,0.041,0.0048,0.182,0.891,119.983,audio_features,6hqnl7iERKa2apQ7BVpkeo,spotify:track:6hqnl7iERKa2apQ7BVpkeo,https://api.spotify.com/v1/tracks/6hqnl7iERKa2apQ7BVpkeo,https://api.spotify.com/v1/audio-analysis/6hqnl7iERKa2apQ7BVpkeo,165407,4
,On Again ... Off Again - ESC 2004,Julie & Ludwig,Malta’s Eurovision Hits,2014-03-18,0.703,0.874,5,-4.251,0,0.0592,0.233,0,0.311,0.666,124.965,audio_features,14Q7wl2755cbjV36G2ByIw,spotify:track:14Q7wl2755cbjV36G2ByIw,https://api.spotify.com/v1/tracks/14Q7wl2755cbjV36G2ByIw,https://api.spotify.com/v1/audio-analysis/14Q7wl2755cbjV36G2ByIw,185467,4
,You are the only one,Ivan Mikulic,Daješ mi krila,2002,0.598,0.493,8,-8.755,0,0.0295,0.65,0.000616,0.107,0.494,106.988,audio_features,32ChLaXKTvGtbSIlkrpnqO,spotify:track:32ChLaXKTvGtbSIlkrpnqO,https://api.spotify.com/v1/tracks/32ChLaXKTvGtbSIlkrpnqO,https://api.spotify.com/v1/audio-analysis/32ChLaXKTvGtbSIlkrpnqO,184000,4
,Life,Toše Proeski,Tose Proeski - Dan Za Nas,2009,0.716,0.938,9,-3.202,0,0.0865,0.156,0,0.058,0.731,136.041,audio_features,5T7vwco5GTNHA4HRvneoqe,spotify:track:5T7vwco5GTNHA4HRvneoqe,https://api.spotify.com/v1/tracks/5T7vwco5GTNHA4HRvneoqe,https://api.spotify.com/v1/audio-analysis/5T7vwco5GTNHA4HRvneoqe,183533,1
,A Chaque Pas,Variété Française,Le Meilleur De La Variété Française Vol. 9,2010-05-25,0.569,0.552,2,-5.445,1,0.0246,0.508,0,0.202,0.334,141.053,audio_features,6E3yFf67r2IXQGRSORtVpw,spotify:track:6E3yFf67r2IXQGRSORtVpw,https://api.spotify.com/v1/tracks/6E3yFf67r2IXQGRSORtVpw,https://api.spotify.com/v1/audio-analysis/6E3yFf67r2IXQGRSORtVpw,186907,4
,Hold On to Our Love,James Fox,Eurovision Party Soundtrack,2016-05-13,0.578,0.468,7,-7.138,1,0.0275,0.125,0,0.0874,0.452,125.19,audio_features,5DeDsskZr4JwQQ0bIe4i40,spotify:track:5DeDsskZr4JwQQ0bIe4i40,https://api.spotify.com/v1/tracks/5DeDsskZr4JwQQ0bIe4i40,https://api.spotify.com/v1/audio-analysis/5DeDsskZr4JwQQ0bIe4i40,177107,3
,Love Song,Blue Cafe,Demi-Sec,2003-12-04,0.64,0.791,0,-5.667,1,0.0374,0.00926,0,0.293,0.578,100.011,audio_features,1B2RXsTj0qe6VI84M9XGaT,spotify:track:1B2RXsTj0qe6VI84M9XGaT,https://api.spotify.com/v1/tracks/1B2RXsTj0qe6VI84M9XGaT,https://api.spotify.com/v1/audio-analysis/1B2RXsTj0qe6VI84M9XGaT,174880,4
,"Heaven, Iceland Eurovision 2004",Jónsi,"Never Forget, the Album (Iceland Eurovision 2012)",2012-05-07,0.496,0.481,0,-10.431,1,0.0277,0.144,0,0.111,0.237,125.944,audio_features,28EIkUG3CBpIRDQh285jKP,spotify:track:28EIkUG3CBpIRDQh285jKP,https://api.spotify.com/v1/tracks/28EIkUG3CBpIRDQh285jKP,https://api.spotify.com/v1/audio-analysis/28EIkUG3CBpIRDQh285jKP,186133,4
,Without You,Re-Union,Grootste Hollandse Songfestival Hits Allertijden,2013-04-19,0.601,0.678,4,-3.861,1,0.03,0.583,0,0.235,0.528,110.098,audio_features,7zB7YteMoXUvPoBc2D9JDa,spotify:track:7zB7YteMoXUvPoBc2D9JDa,https://api.spotify.com/v1/tracks/7zB7YteMoXUvPoBc2D9JDa,https://api.spotify.com/v1/audio-analysis/7zB7YteMoXUvPoBc2D9JDa,180093,4
,Du bist,Tie Break,Heute wieder damals,2005-11-01,0.623,0.522,5,-6.621,1,0.0291,0.288,0,0.0769,0.318,129.9,audio_features,3SsbrlJBqqakD5PF3jtO4k,spotify:track:3SsbrlJBqqakD5PF3jtO4k,https://api.spotify.com/v1/tracks/3SsbrlJBqqakD5PF3jtO4k,https://api.spotify.com/v1/audio-analysis/3SsbrlJBqqakD5PF3jtO4k,191240,4
,1 Life,Xandee,Euro Song Hits,2021-05-07,0.676,0.818,11,-10.255,0,0.0597,0.0406,8.23e-05,0.0489,0.892,129.984,audio_features,7KC7qvWu3LrmrbuB1czpQT,spotify:track:7KC7qvWu3LrmrbuB1czpQT,https://api.spotify.com/v1/tracks/7KC7qvWu3LrmrbuB1czpQT,https://api.spotify.com/v1/audio-analysis/7KC7qvWu3LrmrbuB1czpQT,176667,4
,If My World Stopped Turning,Chris Doran,If My World Stopped Turning,2004-04-15,0.477,0.498,11,-7.952,1,0.0307,0.641,1.28e-06,0.168,0.361,147.988,audio_features,6J5tuBQIenXHMHDIbeVAya,spotify:track:6J5tuBQIenXHMHDIbeVAya,https://api.spotify.com/v1/tracks/6J5tuBQIenXHMHDIbeVAya,https://api.spotify.com/v1/audio-analysis/6J5tuBQIenXHMHDIbeVAya,184960,4
,להאמין,David D'Or,להאמין,2004-01-01,0.497,0.615,3,-6.206,0,0.0318,0.618,1.55e-05,0.058,0.566,89.984,audio_features,3kOAf0t5pHr5iKO0R3msiO,spotify:track:3kOAf0t5pHr5iKO0R3msiO,https://api.spotify.com/v1/tracks/3kOAf0t5pHr5iKO0R3msiO,https://api.spotify.com/v1/audio-analysis/3kOAf0t5pHr5iKO0R3msiO,187760,4
,Shame On You,Tomas Thordarson,Sig Det' Løgn,2004-01-01,0.715,0.944,9,-4.269,0,0.0642,0.187,0,0.576,0.823,117.234,audio_features,258vRpGokVIPvOqrDhdUHe,spotify:track:258vRpGokVIPvOqrDhdUHe,https://api.spotify.com/v1/tracks/258vRpGokVIPvOqrDhdUHe,https://api.spotify.com/v1/audio-analysis/258vRpGokVIPvOqrDhdUHe,169267,4
,Takes 2 to Tango,Jari Sillanpää,Parhaat,2005-10-26,0.709,0.919,5,-4.403,1,0.066,0.00807,0,0.165,0.832,137.988,audio_features,51jH4AHWMgDrmvMMIAJ09S,spotify:track:51jH4AHWMgDrmvMMIAJ09S,https://api.spotify.com/v1/tracks/51jH4AHWMgDrmvMMIAJ09S,https://api.spotify.com/v1/audio-analysis/51jH4AHWMgDrmvMMIAJ09S,179653,4
,Dziesma par laimi,Ivo Fomins,Labākās dziesmas,2008-01-01,0.654,0.725,4,-5.786,1,0.0396,0.255,0,0.15,0.585,104.959,audio_features,4TCZdDDnqeFYrskdl0XS1t,spotify:track:4TCZdDDnqeFYrskdl0XS1t,https://api.spotify.com/v1/tracks/4TCZdDDnqeFYrskdl0XS1t,https://api.spotify.com/v1/audio-analysis/4TCZdDDnqeFYrskdl0XS1t,177240,4
,Jugarem A Estimar-Nos,Marta Roure,Nua,2004-01-01,0.687,0.911,6,-3.366,1,0.0286,0.122,0,0.0615,0.772,131.96,audio_features,4aVaQQ0zlVvh5AzdYnAacF,spotify:track:4aVaQQ0zlVvh5AzdYnAacF,https://api.spotify.com/v1/tracks/4aVaQQ0zlVvh5AzdYnAacF,https://api.spotify.com/v1/audio-analysis/4aVaQQ0zlVvh5AzdYnAacF,179787,4
,Bleib für immer (Stay Forever),Platin,Ich lieb' dich viel zu sehr,2013-12-12,0.598,0.928,0,-4.057,0,0.0549,0.0536,0,0.0894,0.821,95.002,audio_features,0PIQ9zBIuTB9PVljvvmP9B,spotify:track:0PIQ9zBIuTB9PVljvvmP9B,https://api.spotify.com/v1/tracks/0PIQ9zBIuTB9PVljvvmP9B,https://api.spotify.com/v1/audio-analysis/0PIQ9zBIuTB9PVljvvmP9B,182053,4
,Celebrate!,"Piero Esteriore, Musicstars",Celebrate!,2004-01-01,0.71,0.877,0,-5.327,1,0.0756,0.0393,0,0.252,0.827,110.963,audio_features,0dsqoNaRaLSWSU7He9eCha,spotify:track:0dsqoNaRaLSWSU7He9eCha,https://api.spotify.com/v1/tracks/0dsqoNaRaLSWSU7He9eCha,https://api.spotify.com/v1/audio-analysis/0dsqoNaRaLSWSU7He9eCha,173373,4
,My Number One,Helena Paparizou,My Number One,2005-03-24,0.775,0.744,6,-5.687,0,0.0366,0.197,7.99e-05,0.0261,0.963,112.993,audio_features,6LkCvCc9oFoLDv4DLhzTox,spotify:track:6LkCvCc9oFoLDv4DLhzTox,https://api.spotify.com/v1/tracks/6LkCvCc9oFoLDv4DLhzTox,https://api.spotify.com/v1/audio-analysis/6LkCvCc9oFoLDv4DLhzTox,175067,4
,Let Me Try,"Luminita Anghel, Sistem",Let Me Try,2005-10-01,0.631,0.976,9,-4.902,0,0.0854,0.168,0,0.0578,0.431,130.024,audio_features,49ajK5Ih7mz9OxX6se0f4v,spotify:track:49ajK5Ih7mz9OxX6se0f4v,https://api.spotify.com/v1/tracks/49ajK5Ih7mz9OxX6se0f4v,https://api.spotify.com/v1/audio-analysis/49ajK5Ih7mz9OxX6se0f4v,181970,4
,השקט שנשאר,Shiri Maimon,שירי מימון,2005-01-01,0.537,0.659,5,-5.716,0,0.0318,0.383,0,0.104,0.477,150.044,audio_features,0FLFEa0I3hiNAEomZrVkW4,spotify:track:0FLFEa0I3hiNAEomZrVkW4,https://api.spotify.com/v1/tracks/0FLFEa0I3hiNAEomZrVkW4,https://api.spotify.com/v1/audio-analysis/0FLFEa0I3hiNAEomZrVkW4,181347,4
,The War Is Not Over - Radio,Walters & Kazha,The War Is Not Over,2005-08-25,0.753,0.529,0,-6.122,1,0.0262,0.405,0,0.143,0.392,105.0,audio_features,40wvKWTMSq9KDJwV0hntn1,spotify:track:40wvKWTMSq9KDJwV0hntn1,https://api.spotify.com/v1/tracks/40wvKWTMSq9KDJwV0hntn1,https://api.spotify.com/v1/audio-analysis/40wvKWTMSq9KDJwV0hntn1,177360,4
,Boonika Bate Doba (Grandmana Beat The Drum-A),Zdob si Zdub,Boonika Bate Doba,2005-07-04,0.396,0.893,2,-4.661,1,0.0591,0.0301,0,0.101,0.967,174.143,audio_features,4rqqHVbVuCJjiR6uyz9izw,spotify:track:4rqqHVbVuCJjiR6uyz9izw,https://api.spotify.com/v1/tracks/4rqqHVbVuCJjiR6uyz9izw,https://api.spotify.com/v1/audio-analysis/4rqqHVbVuCJjiR6uyz9izw,183520,4
,Cool Vibes,Vanilla Ninja,Blue Tattoo,2005-08-01,0.619,0.676,2,-6.321,1,0.0542,0.279,0,0.0682,0.425,127.027,audio_features,0zOVfyrwPS7FY7REBQDlvD,spotify:track:0zOVfyrwPS7FY7REBQDlvD,https://api.spotify.com/v1/tracks/0zOVfyrwPS7FY7REBQDlvD,https://api.spotify.com/v1/audio-analysis/0zOVfyrwPS7FY7REBQDlvD,182147,4
,In My Dreams,Wig Wam,Hard To Be A Rock'n Roller..,2005,0.456,0.806,4,-3.971,0,0.0404,0.0224,0,0.218,0.505,126.082,audio_features,3mo7Bshd0l134VBaaVgVb3,spotify:track:3mo7Bshd0l134VBaaVgVb3,https://api.spotify.com/v1/tracks/3mo7Bshd0l134VBaaVgVb3,https://api.spotify.com/v1/audio-analysis/3mo7Bshd0l134VBaaVgVb3,181493,4
,Tænder På Dig,Jakob Sveistrup,Dansk Melodi Grand Prix 2005,2005-01-01,0.498,0.722,0,-5.105,1,0.0666,0.271,0,0.229,0.676,174.219,audio_features,4zxDqiBkTsikSLVi07ePRW,spotify:track:4zxDqiBkTsikSLVi07ePRW,https://api.spotify.com/v1/tracks/4zxDqiBkTsikSLVi07ePRW,https://api.spotify.com/v1/audio-analysis/4zxDqiBkTsikSLVi07ePRW,183800,4
,Forogj Világ!,Nox,Best Of,2012-01-01,0.666,0.783,9,-6.441,1,0.0408,0.364,7.28e-06,0.0294,0.572,140.097,audio_features,2OqXcf9hiYrOZ9XVYgGZu2,spotify:track:2OqXcf9hiYrOZ9XVYgGZu2,https://api.spotify.com/v1/tracks/2OqXcf9hiYrOZ9XVYgGZu2,https://api.spotify.com/v1/audio-analysis/2OqXcf9hiYrOZ9XVYgGZu2,206840,4
,Call Me,Feminnem,Baš Nam Je Dobro,2010-10-24,0.63,0.923,0,-5.015,1,0.144,0.184,0,0.0966,0.477,75.002,audio_features,1o5nL0IcAxh77bKBNzMQUt,spotify:track:1o5nL0IcAxh77bKBNzMQUt,https://api.spotify.com/v1/tracks/1o5nL0IcAxh77bKBNzMQUt,https://api.spotify.com/v1/audio-analysis/1o5nL0IcAxh77bKBNzMQUt,184213,4
,Nobody Hurt No One,Natalia Podolskaya,Сборник,2013-01-01,0.531,0.823,2,-6.362,0,0.0386,6.84e-05,0.000189,0.261,0.39,112.98,audio_features,0yFmSeN9cftzc9bGC1ETG5,spotify:track:0yFmSeN9cftzc9bGC1ETG5,https://api.spotify.com/v1/tracks/0yFmSeN9cftzc9bGC1ETG5,https://api.spotify.com/v1/audio-analysis/0yFmSeN9cftzc9bGC1ETG5,199707,4
,Nesër Shkoj,Ledina Çelo,"Historia E Muzikës Së Lehtë Shqiptare, 1962 - 2015, Vol. 12",2018-02-14,0.854,0.624,7,-9.129,0,0.0478,0.141,1.25e-06,0.0585,0.802,110.031,audio_features,5kFlgXm0JbZdwikI7fQ34M,spotify:track:5kFlgXm0JbZdwikI7fQ34M,https://api.spotify.com/v1/tracks/5kFlgXm0JbZdwikI7fQ34M,https://api.spotify.com/v1/audio-analysis/5kFlgXm0JbZdwikI7fQ34M,217126,4
,Las Vegas,Martin Stenmarck,Think Of Me,2005-05-09,0.588,0.916,3,-3.707,0,0.0409,0.00119,0,0.337,0.722,128.016,audio_features,0o4xWaEA9oS1wUM5UVODdR,spotify:track:0o4xWaEA9oS1wUM5UVODdR,https://api.spotify.com/v1/tracks/0o4xWaEA9oS1wUM5UVODdR,https://api.spotify.com/v1/audio-analysis/0o4xWaEA9oS1wUM5UVODdR,185173,4
,Razom Nas Bagato,Greenjolly,“Razom Nas Bagato - Nas Ne Podolaty”,2005-11-22,0.795,0.931,7,-4.62,1,0.162,0.349,2.91e-06,0.0521,0.933,180.152,audio_features,2oSsrTivauS9o3nkauX8v5,spotify:track:2oSsrTivauS9o3nkauX8v5,https://api.spotify.com/v1/tracks/2oSsrTivauS9o3nkauX8v5,https://api.spotify.com/v1/audio-analysis/2oSsrTivauS9o3nkauX8v5,159293,4
,Brujeria,Los Flamenkitos,Rumbitas y Flamenkitos Vol. 1,2005-12-02,0.663,0.915,2,-7.461,1,0.0625,0.0206,0.000828,0.115,0.922,176.058,audio_features,08QZvR2PoT6ytkkmkgPFdh,spotify:track:08QZvR2PoT6ytkkmkgPFdh,https://api.spotify.com/v1/tracks/08QZvR2PoT6ytkkmkgPFdh,https://api.spotify.com/v1/audio-analysis/08QZvR2PoT6ytkkmkgPFdh,170800,4
,Touch My Fire,Javine,Touch My Fire (Enhanced),2005-01-01,0.759,0.781,11,-4.933,1,0.0606,0.112,1.95e-06,0.188,0.617,120.008,audio_features,5mCtaaCt7W8q23wYTtGiUs,spotify:track:5mCtaaCt7W8q23wYTtGiUs,https://api.spotify.com/v1/tracks/5mCtaaCt7W8q23wYTtGiUs,https://api.spotify.com/v1/audio-analysis/5mCtaaCt7W8q23wYTtGiUs,190213,4
,Stop,Omar Naber,Omar,2010-03-28,0.563,0.572,3,-6.17,0,0.0246,0.158,0,0.128,0.309,143.932,audio_features,0JRZJwg4lkdlv1CuqGAaFW,spotify:track:0JRZJwg4lkdlv1CuqGAaFW,https://api.spotify.com/v1/tracks/0JRZJwg4lkdlv1CuqGAaFW,https://api.spotify.com/v1/audio-analysis/0JRZJwg4lkdlv1CuqGAaFW,180320,4
,My Impossible Dream,Glennis Grace,My Impossible Dream,2005,0.45,0.574,3,-6.253,1,0.0327,0.352,0,0.126,0.278,135.827,audio_features,4qgQILXcfXKqGCjNXNTYcH,spotify:track:4qgQILXcfXKqGCjNXNTYcH,https://api.spotify.com/v1/tracks/4qgQILXcfXKqGCjNXNTYcH,https://api.spotify.com/v1/audio-analysis/4qgQILXcfXKqGCjNXNTYcH,165000,4
,If I Had Your Love,Selma Björnsdóttir,If I Had Your Love,2005-01-01,0.496,0.691,3,-4.849,0,0.0628,0.0222,0,0.342,0.703,149.757,audio_features,6W5ObTLL41LvziS0ObqUVh,spotify:track:6W5ObTLL41LvziS0ObqUVh,https://api.spotify.com/v1/tracks/6W5ObTLL41LvziS0ObqUVh,https://api.spotify.com/v1/audio-analysis/6W5ObTLL41LvziS0ObqUVh,190682,4
,Why,Geir Rönning,Ready for the ride,2006-01-19,0.583,0.603,8,-6.037,0,0.0583,0.104,0,0.22,0.366,75.008,audio_features,5lwx2pOeIjms1DDXJekcTZ,spotify:track:5lwx2pOeIjms1DDXJekcTZ,https://api.spotify.com/v1/tracks/5lwx2pOeIjms1DDXJekcTZ,https://api.spotify.com/v1/audio-analysis/5lwx2pOeIjms1DDXJekcTZ,182613,4
,Lorraine - Eurovision Song Contest,Kaffe,Lorraine,2005,0.563,0.614,0,-5.409,1,0.0603,0.537,0,0.2,0.46,147.888,audio_features,439X8Ol70ZIvKd0yWu3byx,spotify:track:439X8Ol70ZIvKd0yWu3byx,https://api.spotify.com/v1/tracks/439X8Ol70ZIvKd0yWu3byx,https://api.spotify.com/v1/audio-analysis/439X8Ol70ZIvKd0yWu3byx,187747,4
,Y'Así,Global.Kryner,Krynology,2005-05-23,0.717,0.648,7,-6.054,1,0.0404,0.642,9.81e-06,0.383,0.94,120.119,audio_features,6T2l0mY4vsx1hoSx1AyLpm,spotify:track:6T2l0mY4vsx1hoSx1AyLpm,https://api.spotify.com/v1/tracks/6T2l0mY4vsx1hoSx1AyLpm,https://api.spotify.com/v1/audio-analysis/6T2l0mY4vsx1hoSx1AyLpm,183200,4
,Le Grand soir,Nuno Resende,Le Grand Soir,2005-03-18,0.351,0.445,3,-7.793,1,0.0309,0.464,0,0.149,0.256,79.724,audio_features,5ZbT6pB7TvG2BFZ59dRtDs,spotify:track:5ZbT6pB7TvG2BFZ59dRtDs,https://api.spotify.com/v1/tracks/5ZbT6pB7TvG2BFZ59dRtDs,https://api.spotify.com/v1/audio-analysis/5ZbT6pB7TvG2BFZ59dRtDs,182320,4
,Tout de moi,Lise Darly,Tout de moi,2020-01-21,0.397,0.325,2,-10.499,1,0.0372,0.945,0,0.166,0.443,119.822,audio_features,0LkAoQZ2ER2KnqN8PXLynf,spotify:track:0LkAoQZ2ER2KnqN8PXLynf,https://api.spotify.com/v1/tracks/0LkAoQZ2ER2KnqN8PXLynf,https://api.spotify.com/v1/audio-analysis/0LkAoQZ2ER2KnqN8PXLynf,182413,4
,Hard Rock Hallelujah,Lordi,The Arockalypse,2006-02-22,0.557,0.947,3,-3.733,1,0.0528,0.000236,0.0503,0.134,0.56,123.026,audio_features,7sZTvm0Sx8umbyQViTE2Qc,spotify:track:7sZTvm0Sx8umbyQViTE2Qc,https://api.spotify.com/v1/tracks/7sZTvm0Sx8umbyQViTE2Qc,https://api.spotify.com/v1/audio-analysis/7sZTvm0Sx8umbyQViTE2Qc,247200,4
,Never Let You Go,Dima Bilan,Never Let You Go (Eurovision Song Contest 2006),2006-01-01,0.486,0.928,7,-4.794,0,0.118,0.241,0,0.349,0.507,170.116,audio_features,4k5lm5I0DqYZJNWBhbzTiV,spotify:track:4k5lm5I0DqYZJNWBhbzTiV,https://api.spotify.com/v1/tracks/4k5lm5I0DqYZJNWBhbzTiV,https://api.spotify.com/v1/audio-analysis/4k5lm5I0DqYZJNWBhbzTiV,180253,4
,Lejla,Hari Mata Hari,Lejla (Eurovision Song Contest 2006),2006-01-01,0.366,0.469,6,-8.001,0,0.0407,0.872,0.000142,0.0623,0.303,181.724,audio_features,15MOPm5cISWn9VhVOr6tAT,spotify:track:15MOPm5cISWn9VhVOr6tAT,https://api.spotify.com/v1/tracks/15MOPm5cISWn9VhVOr6tAT,https://api.spotify.com/v1/audio-analysis/15MOPm5cISWn9VhVOr6tAT,183640,4
,Tornero,Mihai Trăistariu,Tornero (Eurovision Song Contest 2006),2006-01-01,0.669,0.915,9,-5.865,1,0.0313,0.182,0,0.146,0.573,130.028,audio_features,0ba6RpuEUUDn3hqRIR0eVZ,spotify:track:0ba6RpuEUUDn3hqRIR0eVZ,https://api.spotify.com/v1/tracks/0ba6RpuEUUDn3hqRIR0eVZ,https://api.spotify.com/v1/audio-analysis/0ba6RpuEUUDn3hqRIR0eVZ,180934,4
,Invincible,Carola,Invincible,2006-01-01,0.531,0.95,6,-2.884,1,0.0426,0.00113,2.39e-05,0.0354,0.521,130.982,audio_features,7qiLJOwnscYx627KsM1bFz,spotify:track:7qiLJOwnscYx627KsM1bFz,https://api.spotify.com/v1/tracks/7qiLJOwnscYx627KsM1bFz,https://api.spotify.com/v1/audio-analysis/7qiLJOwnscYx627KsM1bFz,182027,4
